PriceList,ITEM,Price
UFCA 1711E V4,3140-401-0,16.0
UFCA 1711E V4,3140-401-8,16.0
UFCA 1711E V4,3140-402-0,13.0
UFCA 1711E V4,3140-402-8,13.0
UFCA 1711E V4,3140-404-1,4.0
UFCA 1711E V4,3140-404-2,4.0
UFCA 1711E V4,3140-405-1,4.0
UFCA 1711E V4,3140-405-2,4.0
UFCA 1711E V4,3140-406-2,16.0
UFCA 1711E V4,3140-407-2,12.0
UFCA 1711E V4,3140-408-2,8.0
UFCA 1711E V4,3140-409-2,40.0
UFCA 1711E V4,3140-410-2,23.0
UFCA 1711E V4,3140-411-2,110.0
UFCA 1711E V4,3140-412-2,110.0
UFCA 1711E V4,3140-413-2,110.0
UFCA 1711E V4,3140-414-2,30.0
UFCA 1711E V4,3140-415-2,30.0
UFCA 1711E V4,3140-416-2,35.0
UFCA 1711E V4,3140-417-1,20.0
UFCA 1711E V4,3140-418-1,17.5
UFCA 1711E V4,3140-419-1,30.0
UFCA 1711E V4,3140-614-4,30.0
UFCA 1711E V4,3140-614-8,30.0
UFCA 1711E V4,3140-803-0,19.0
UFCA 1711E V4,3140-803-7,19.0
UFCA 1711E V4,3140-804-0,30.0
UFCA 1711E V4,3140-804-7,29.0
UFCA 1711E V4,3140-811-1,10.0
UFCA 1711E V4,3140-811-4,16.0
UFCA 1711E V4,3140-812-7,35.0
UFCA 1711E V4,3140-812-8,20.0
UFCA 1711E V4,3140-813-7,25.0
UFCA 1711E V4,3140-813-8,15.0
UFCA 1711E V4,3140-814-7,15.0
UFCA 1711E V4,3140-814-8,10.0
UFCA 1711E V4,3140-842-0,15.0
UFCA 1711E V4,3140-842-5,15.0
UFCA 1711E V4,3140-842-9,15.0
UFCA 1711E V4,3140-9045-7,5.0
UFCA 1711E V4,3140-9200-0,5.75
UFCA 1711E V4,3140-9200-3,6.25
UFCA 1711E V4,3140-9200-7,6.5
UFCA 1711E V4,3140-9200-8,6.75
UFCA 1711E V4,3140-9200-32,6.5
UFCA 1711E V4,3140-9208-2,3.5
UFCA 1711E V4,3140-9208-3,3.5
UFCA 1711E V4,3140-9208-7,6.0
UFCA 1711E V4,3140-9208-8,3.5
UFCA 1711E V4,3140-9402-0,23.0
UFCA 1711E V4,3140-9403-7,12.0
UFCA 1711E V4,3140-9404-0,7.0
UFCA 1711E V4,3140-9404-7,7.0
UFCA 1711E V4,3140-9405-0,15.0
UFCA 1711E V4,3140-9405-7,15.0
UFCA 1711E V4,3140-9406-0,22.0
UFCA 1711E V4,3140-9406-7,22.0
UFCA 1711E V4,3140-9407-0,45.0
UFCA 1711E V4,3140-9407-7,45.0
UFCA 1711E V4,3140-9413-7,10.0
UFCA 1711E V4,3140-9413-8,10.0
UFCA 1711E V4,3140-9414-7,5.5
UFCA 1711E V4,3140-9414-8,5.5
UFCA 1711E V4,3140-9415-7,8.0
UFCA 1711E V4,3140-9415-8,8.0
UFCA 1711E V4,3140-9416-7,7.0
UFCA 1711E V4,3140-9416-8,7.0
UFCA 1711E V4,3140-9420-7,18.0
UFCA 1711E V4,3140-9421-7,25.0
UFCA 1711E V4,3140-9422-7,35.0
UFCA 1711E V4,3140-9423-2,32.0
UFCA 1711E V4,3140-9424-4,32.0
UFCA 1711E V4,3140-9425-2,20.0
UFCA 1711E V4,3140-9425-4,20.0
UFCA 1711E V4,3140-9426-8,17.0
UFCA 1711E V4,3140-9430-0,10.0
UFCA 1711E V4,3140-9430-7,10.0
UFCA 1711E V4,3140-9431-1,15.0
UFCA 1711E V4,3140-9431-8,15.0
UFCA 1711E V4,3170-297-0,55.0
UFCA 1711E V4,3170-297-3,55.0
UFCA 1711E V4,3170-297-7,55.0
UFCA 1711E V4,3170-298-0,43.0
UFCA 1711E V4,3170-298-5,43.0
UFCA 1711E V4,3170-298-7,43.0
UFCA 1711E V4,3170-299-0,95.0
UFCA 1711E V4,3170-299-8,95.0
UFCA 1711E V4,3170-359-3,60.0
UFCA 1711E V4,3170-361-0,60.0
UFCA 1711E V4,3170-378-7,60.0
UFCA 1711E V4,3170-379-5,60.0
UFCA 1711E V4,3170-382-7,70.0
UFCA 1711E V4,3170-384-0,85.0
UFCA 1711E V4,3170-384-7,85.0
UFCA 1711E V4,3170-385-0,65.0
UFCA 1711E V4,3170-385-7,65.0
UFCA 1711E V4,3170-386-0,175.0
UFCA 1711E V4,3170-387-0,21.0
UFCA 1711E V4,3170-388-0,32.0
UFCA 1711E V4,3170-389-1,85.0
UFCA 1711E V4,3170-393-0,95.0
UFCA 1711E V4,3170-395-3,80.0
UFCA 1711E V4,3170-396-3,80.0
UFCA 1711E V4,3170-397-0,60.0
UFCA 1711E V4,3170-397-3,60.0
UFCA 1711E V4,3170-397-7,60.0
UFCA 1711E V4,3170-398-0,48.0
UFCA 1711E V4,3170-398-5,48.0
UFCA 1711E V4,3170-398-7,48.0
UFCA 1711E V4,3170-399-0,105.0
UFCA 1711E V4,3170-399-8,105.0
UFCA 1711E V4,3170-459-3,70.0
UFCA 1711E V4,3170-461-0,70.0
UFCA 1711E V4,3170-478-7,70.0
UFCA 1711E V4,3170-479-5,70.0
UFCA 1711E V4,3170-482-7,85.0
UFCA 1711E V4,3170-484-0,95.0
UFCA 1711E V4,3170-484-7,95.0
UFCA 1711E V4,3170-485-0,70.0
UFCA 1711E V4,3170-485-7,70.0
UFCA 1711E V4,3170-486-0,200.0
UFCA 1711E V4,3170-487-0,26.0
UFCA 1711E V4,3170-488-0,49.0
UFCA 1711E V4,3170-489-1,90.0
UFCA 1711E V4,3170-492-0,95.0
UFCA 1711E V4,3170-493-0,115.0
UFCA 1711E V4,3170-497-0,70.0
UFCA 1711E V4,3170-497-3,70.0
UFCA 1711E V4,3170-497-7,70.0
UFCA 1711E V4,3170-498-0,58.0
UFCA 1711E V4,3170-498-5,58.0
UFCA 1711E V4,3170-498-7,58.0
UFCA 1711E V4,3170-499-0,120.0
UFCA 1711E V4,3170-499-8,120.0
UFCA 1711E V4,3170-601-1,150.0
UFCA 1711E V4,3170-601-2,150.0
UFCA 1711E V4,3170-9385-5,65.0
UFCA 1711E V4,3170-9485-5,70.0
UFCA 1711E V4,3180-002-1,47.0
UFCA 1711E V4,3180-003-1,73.0
UFCA 1711E V4,3180-004-1,150.0
UFCA 1711E V4,3180-007-1,50.0
UFCA 1711E V4,3180-115-0,31.0
UFCA 1711E V4,3180-116-0,47.0
UFCA 1711E V4,3180-164-1,14.5
UFCA 1711E V4,3180-164-6,14.5
UFCA 1711E V4,3180-182-1,36.0
UFCA 1711E V4,3180-186-8,42.0
UFCA 1711E V4,3180-191-0,95.0
UFCA 1711E V4,3180-193-1,60.0
UFCA 1711E V4,3180-199-8,105.0
UFCA 1711E V4,3180-212-1-A,25.0
UFCA 1711E V4,3180-212-1-B,22.0
UFCA 1711E V4,3180-212-1-C,50.0
UFCA 1711E V4,3180-212-9-A,25.0
UFCA 1711E V4,3180-212-9-B,22.0
UFCA 1711E V4,3180-212-9-C,44.0
UFCA 1711E V4,3180-238-0-A,75.0
UFCA 1711E V4,3180-238-8-B,80.0
UFCA 1711E V4,3180-240-0-B,75.0
UFCA 1711E V4,3180-240-8-A,65.0
UFCA 1711E V4,3180-242-1,80.0
UFCA 1711E V4,3180-243-0,140.0
UFCA 1711E V4,3180-244-1-A,95.0
UFCA 1711E V4,3180-244-1-B,165.0
UFCA 1711E V4,3180-246-1,90.0
UFCA 1711E V4,3180-246-8,100.0
UFCA 1711E V4,3180-247-0-A,35.0
UFCA 1711E V4,3180-247-0-B,105.0
UFCA 1711E V4,3180-247-1-A,35.0
UFCA 1711E V4,3180-247-1-B,105.0
UFCA 1711E V4,3180-249-0,160.0
UFCA 1711E V4,3180-249-1,160.0
UFCA 1711E V4,3180-250-1,80.0
UFCA 1711E V4,3180-250-4,80.0
UFCA 1711E V4,3180-251-1,140.0
UFCA 1711E V4,3180-252-1,135.0
UFCA 1711E V4,3180-252-7,108.0
UFCA 1711E V4,3180-253-0,67.0
UFCA 1711E V4,3180-253-1,67.0
UFCA 1711E V4,3180-254-0,150.0
UFCA 1711E V4,3180-254-8,180.0
UFCA 1711E V4,3180-255-1,80.0
UFCA 1711E V4,3180-255-4,80.0
UFCA 1711E V4,3180-256-1,160.0
UFCA 1711E V4,3180-257-0,80.0
UFCA 1711E V4,3180-259-0,65.0
UFCA 1711E V4,3180-259-1,65.0
UFCA 1711E V4,3180-261-0,150.0
UFCA 1711E V4,3180-263-1,50.0
UFCA 1711E V4,3180-264-0,75.0
UFCA 1711E V4,3180-265-0,75.0
UFCA 1711E V4,3180-266-1,190.0
UFCA 1711E V4,3180-267-1,65.0
UFCA 1711E V4,3180-268-1-B,90.0
UFCA 1711E V4,3180-269-1-B,125.0
UFCA 1711E V4,3180-270-0-A,50.0
UFCA 1711E V4,3180-270-1-A,50.0
UFCA 1711E V4,3180-272-1,67.0
UFCA 1711E V4,3180-274-0,4.5
UFCA 1711E V4,3180-313-0,95.0
UFCA 1711E V4,3180-313-6,95.0
UFCA 1711E V4,3180-345-0,32.0
UFCA 1711E V4,3180-345-6,35.0
UFCA 1711E V4,3180-348-0,45.0
UFCA 1711E V4,3180-348-1,45.0
UFCA 1711E V4,3180-348-4,58.0
UFCA 1711E V4,3180-348-80,18.9
UFCA 1711E V4,3180-357-1,115.0
UFCA 1711E V4,3180-357-4,115.0
UFCA 1711E V4,3180-364-8,24.0
UFCA 1711E V4,3180-365-1,85.0
UFCA 1711E V4,3180-368-0,110.0
UFCA 1711E V4,3180-368-1,110.0
UFCA 1711E V4,3180-369-7,100.0
UFCA 1711E V4,3180-370-7,110.0
UFCA 1711E V4,3180-371-0,40.0
UFCA 1711E V4,3180-372-0,85.0
UFCA 1711E V4,3180-372-1,85.0
UFCA 1711E V4,3180-373-1,120.0
UFCA 1711E V4,3180-375-8,46.0
UFCA 1711E V4,3180-378-1,105.0
UFCA 1711E V4,3180-378-4,125.0
UFCA 1711E V4,3180-379-1,240.0
UFCA 1711E V4,3180-379-4,330.0
UFCA 1711E V4,3180-380-0,100.0
UFCA 1711E V4,3180-380-1,100.0
UFCA 1711E V4,3180-381-0,110.0
UFCA 1711E V4,3180-381-1,110.0
UFCA 1711E V4,3180-382-1,45.0
UFCA 1711E V4,3180-382-4,45.0
UFCA 1711E V4,3180-383-1,175.0
UFCA 1711E V4,3180-385-1,135.0
UFCA 1711E V4,3180-386-1,110.0
UFCA 1711E V4,3180-387-0,40.0
UFCA 1711E V4,3180-387-1,40.0
UFCA 1711E V4,3180-390-1,70.0
UFCA 1711E V4,3180-391-1,100.0
UFCA 1711E V4,3180-392-1,160.0
UFCA 1711E V4,3180-393-1,80.0
UFCA 1711E V4,3180-394-1,55.0
UFCA 1711E V4,3180-395-0,110.0
UFCA 1711E V4,3180-396-0,160.0
UFCA 1711E V4,3180-397-0,185.0
UFCA 1711E V4,3180-398-1,50.0
UFCA 1711E V4,3180-399-0,65.0
UFCA 1711E V4,3180-399-1,65.0
UFCA 1711E V4,3180-3302-0,110.0
UFCA 1711E V4,3180-3302-1,110.0
UFCA 1711E V4,3180-3303-1,45.0
UFCA 1711E V4,3180-3306-1,45.0
UFCA 1711E V4,3180-3307-1,45.0
UFCA 1711E V4,3180-3308-1,40.0
UFCA 1711E V4,3180-3309-1,18.0
UFCA 1711E V4,3180-3310-1,18.0
UFCA 1711E V4,3180-3311-1,140.0
UFCA 1711E V4,3180-402-0,70.0
UFCA 1711E V4,3180-402-1,70.0
UFCA 1711E V4,3180-403-0,28.0
UFCA 1711E V4,3180-404-0,46.0
UFCA 1711E V4,3180-405-8,46.0
UFCA 1711E V4,3180-406-0,40.0
UFCA 1711E V4,3180-406-1,40.0
UFCA 1711E V4,3180-407-1,40.0
UFCA 1711E V4,3180-409-1,70.0
UFCA 1711E V4,3180-409-4,70.0
UFCA 1711E V4,3180-410-1,55.0
UFCA 1711E V4,3180-410-4,55.0
UFCA 1711E V4,3180-411-0,35.0
UFCA 1711E V4,3180-412-1,55.0
UFCA 1711E V4,3180-412-4,55.0
UFCA 1711E V4,3180-413-1,70.0
UFCA 1711E V4,3180-414-1,45.0
UFCA 1711E V4,3180-416-0,160.0
UFCA 1711E V4,3180-418-0,65.0
UFCA 1711E V4,3180-419-0,60.0
UFCA 1711E V4,3180-420-1,65.0
UFCA 1711E V4,3180-421-1,43.0
UFCA 1711E V4,3180-467-1,50.0
UFCA 1711E V4,3180-468-0,42.0
UFCA 1711E V4,3180-469-1,26.0
UFCA 1711E V4,3180-469-8,26.0
UFCA 1711E V4,3180-524-0,65.0
UFCA 1711E V4,3180-524-6,65.0
UFCA 1711E V4,3180-608-0,6.5
UFCA 1711E V4,3180-608-7,6.5
UFCA 1711E V4,3180-609-0,7.5
UFCA 1711E V4,3180-609-7,7.5
UFCA 1711E V4,3180-610-0,25.0
UFCA 1711E V4,3180-610-7,25.0
UFCA 1711E V4,3190-104-0,200.0
UFCA 1711E V4,3190-111-7,260.0
UFCA 1711E V4,3190-136-7,450.0
UFCA 1711E V4,3190-142-0,350.0
UFCA 1711E V4,3190-148-3,450.0
UFCA 1711E V4,3190-150-7,550.0
UFCA 1711E V4,3190-150-8,550.0
UFCA 1711E V4,3190-150-70,550.0
UFCA 1711E V4,3190-165-3,410.0
UFCA 1711E V4,3190-166-1,450.0
UFCA 1711E V4,3190-167-0,465.0
UFCA 1711E V4,3190-175-1,350.0
UFCA 1711E V4,3190-183-7,320.0
UFCA 1711E V4,3190-184-7,840.0
UFCA 1711E V4,3190-186-7,700.0
UFCA 1711E V4,3190-186-9,700.0
UFCA 1711E V4,3190-187-0,340.0
UFCA 1711E V4,3190-187-7,221.0
UFCA 1711E V4,3190-189-0,400.0
UFCA 1711E V4,3190-189-1,400.0
UFCA 1711E V4,3190-192-8,540.0
UFCA 1711E V4,3190-192-9,540.0
UFCA 1711E V4,3190-194-2,600.0
UFCA 1711E V4,3190-194-3,600.0
UFCA 1711E V4,3190-195-0,600.0
UFCA 1711E V4,3190-196-0,720.0
UFCA 1711E V4,3190-197-0,800.0
UFCA 1711E V4,3190-199-1,500.0
UFCA 1711E V4,3190-211-7,130.0
UFCA 1711E V4,3190-233-0,99.0
UFCA 1711E V4,3190-236-7,225.0
UFCA 1711E V4,3190-242-0,175.0
UFCA 1711E V4,3190-248-3,225.0
UFCA 1711E V4,3190-248-8,275.0
UFCA 1711E V4,3190-248-9,275.0
UFCA 1711E V4,3190-249-7,176.0
UFCA 1711E V4,3190-250-7,300.0
UFCA 1711E V4,3190-250-8,275.0
UFCA 1711E V4,3190-250-70,275.0
UFCA 1711E V4,3190-265-3,220.0
UFCA 1711E V4,3190-266-1,225.0
UFCA 1711E V4,3190-267-0,230.0
UFCA 1711E V4,3190-275-1,150.0
UFCA 1711E V4,3190-278-7,215.0
UFCA 1711E V4,3190-278-70,215.0
UFCA 1711E V4,3190-279-7,345.0
UFCA 1711E V4,3190-283-7,160.0
UFCA 1711E V4,3190-284-7,420.0
UFCA 1711E V4,3190-286-7,350.0
UFCA 1711E V4,3190-286-9,350.0
UFCA 1711E V4,3190-287-0,170.0
UFCA 1711E V4,3190-287-7,110.5
UFCA 1711E V4,3190-288-7,100.0
UFCA 1711E V4,3190-289-0,200.0
UFCA 1711E V4,3190-289-1,200.0
UFCA 1711E V4,3190-290-0,230.0
UFCA 1711E V4,3190-290-1,230.0
UFCA 1711E V4,3190-291-0,220.0
UFCA 1711E V4,3190-291-7,220.0
UFCA 1711E V4,3190-292-8,270.0
UFCA 1711E V4,3190-292-9,270.0
UFCA 1711E V4,3190-294-2,300.0
UFCA 1711E V4,3190-294-3,300.0
UFCA 1711E V4,3190-295-0,300.0
UFCA 1711E V4,3190-296-0,360.0
UFCA 1711E V4,3190-297-0,400.0
UFCA 1711E V4,3190-299-1,250.0
UFCA 1711E V4,3190-348-8,225.0
UFCA 1711E V4,3190-475-1,65.0
UFCA 1711E V4,3190-476-10,52.0
UFCA 1711E V4,3190-477-7,50.0
UFCA 1711E V4,3190-489-0,90.0
UFCA 1711E V4,3190-489-1,90.0
UFCA 1711E V4,3190-489-3,90.0
UFCA 1711E V4,3190-492-8,110.0
UFCA 1711E V4,3190-492-9,110.0
UFCA 1711E V4,3190-493-2,100.0
UFCA 1711E V4,3190-493-4,100.0
UFCA 1711E V4,3190-494-2,75.0
UFCA 1711E V4,3190-494-4,75.0
UFCA 1711E V4,3190-511-7,350.0
UFCA 1711E V4,3190-542-0,500.0
UFCA 1711E V4,3190-550-7,750.0
UFCA 1711E V4,3190-550-8,775.0
UFCA 1711E V4,3190-550-70,775.0
UFCA 1711E V4,3190-566-1,475.0
UFCA 1711E V4,3190-567-0,600.0
UFCA 1711E V4,3190-575-1,430.0
UFCA 1711E V4,3190-586-7,945.0
UFCA 1711E V4,3190-586-9,945.0
UFCA 1711E V4,3190-591-0,440.0
UFCA 1711E V4,3190-591-7,440.0
UFCA 1711E V4,3190-711-7,200.0
UFCA 1711E V4,3190-733-0,125.0
UFCA 1711E V4,3190-742-1,220.0
UFCA 1711E V4,3190-750-7,365.0
UFCA 1711E V4,3190-750-8,365.0
UFCA 1711E V4,3190-750-70,365.0
UFCA 1711E V4,3190-766-1,275.0
UFCA 1711E V4,3190-767-0,325.0
UFCA 1711E V4,3190-775-1,200.0
UFCA 1711E V4,3190-783-7,216.0
UFCA 1711E V4,3190-786-7,475.0
UFCA 1711E V4,3190-786-9,475.0
UFCA 1711E V4,3190-787-0,230.0
UFCA 1711E V4,3190-788-7,150.0
UFCA 1711E V4,3190-789-0,295.0
UFCA 1711E V4,3190-789-1,295.0
UFCA 1711E V4,3190-789-3,295.0
UFCA 1711E V4,3190-791-0,300.0
UFCA 1711E V4,3190-791-7,300.0
UFCA 1711E V4,3190-792-8,360.0
UFCA 1711E V4,3190-792-9,360.0
UFCA 1711E V4,3190-793-0,300.0
UFCA 1711E V4,3190-794-2,400.0
UFCA 1711E V4,3190-794-3,400.0
UFCA 1711E V4,3190-795-0,400.0
UFCA 1711E V4,3190-796-0,500.0
UFCA 1711E V4,3190-797-0,540.0
UFCA 1711E V4,3190-798-0,400.0
UFCA 1711E V4,3190-798-4,400.0
UFCA 1711E V4,3190-889-1,34.0
UFCA 1711E V4,3190-889-3,34.0
UFCA 1711E V4,3190-907-1,15.0
UFCA 1711E V4,3190-907-7,15.0
UFCA 1711E V4,3190-907-70,15.0
UFCA 1711E V4,3190-911-4,16.0
UFCA 1711E V4,3190-911-7,16.0
UFCA 1711E V4,3190-912-0,16.0
UFCA 1711E V4,3190-913-0,30.0
UFCA 1711E V4,3190-914-0,50.0
UFCA 1711E V4,3190-915-0,55.0
UFCA 1711E V4,3190-1100-7,800.0
UFCA 1711E V4,3190-1100-8,800.0
UFCA 1711E V4,3190-2200-7,400.0
UFCA 1711E V4,3190-2200-8,400.0
UFCA 1711E V4,3190-2201-0,250.0
UFCA 1711E V4,3190-2201-1,250.0
UFCA 1711E V4,3190-2201-2,125.0
UFCA 1711E V4,3190-2201-3,250.0
UFCA 1711E V4,3190-2202-1,250.0
UFCA 1711E V4,3190-2207-0,270.0
UFCA 1711E V4,3190-2208-1,225.0
UFCA 1711E V4,3190-2209-0,540.0
UFCA 1711E V4,3190-2210-0,450.0
UFCA 1711E V4,3190-2211-3,275.0
UFCA 1711E V4,3190-2212-4,400.0
UFCA 1711E V4,3190-5507-0,540.0
UFCA 1711E V4,3190-5508-1,450.0
UFCA 1711E V4,3190-5509-0,1080.0
UFCA 1711E V4,3190-5510-0,900.0
UFCA 1711E V4,3190-5511-3,550.0
UFCA 1711E V4,3190-5512-4,800.0
UFCA 1711E V4,3190-7700-7,550.0
UFCA 1711E V4,3190-7700-8,550.0
UFCA 1711E V4,3190-7707-0,360.0
UFCA 1711E V4,3190-7712-4,550.0
UFCA 1711E V4,3190-9308-0,125.0
UFCA 1711E V4,3190-9308-7,125.0
UFCA 1711E V4,3190-9309-0,250.0
UFCA 1711E V4,3190-9309-7,250.0
UFCA 1711E V4,3220-103-7,60.0
UFCA 1711E V4,3220-122-9,70.0
UFCA 1711E V4,3220-123-0,55.0
UFCA 1711E V4,3220-124-0,47.0
UFCA 1711E V4,3220-125-0,60.0
UFCA 1711E V4,3220-125-3,45.0
UFCA 1711E V4,3220-125-9,45.0
UFCA 1711E V4,3220-126-0,60.0
UFCA 1711E V4,3220-126-7,60.0
UFCA 1711E V4,3220-127-1,45.0
UFCA 1711E V4,3220-127-7,45.0
UFCA 1711E V4,3220-128-7,60.0
UFCA 1711E V4,3220-129-4,20.0
UFCA 1711E V4,3220-130-02,18.0
UFCA 1711E V4,3220-130-5,18.0
UFCA 1711E V4,3220-130-7,18.0
UFCA 1711E V4,3220-132-3,40.0
UFCA 1711E V4,3220-133-3,45.0
UFCA 1711E V4,3220-136-7,50.0
UFCA 1711E V4,3220-136-8,50.0
UFCA 1711E V4,3220-137-9,65.0
UFCA 1711E V4,3220-138-9,15.0
UFCA 1711E V4,3220-139-9,65.0
UFCA 1711E V4,3220-140-9,15.0
UFCA 1711E V4,3220-141-3,65.0
UFCA 1711E V4,3220-142-3,15.0
UFCA 1711E V4,3220-143-2,65.0
UFCA 1711E V4,3220-144-2,15.0
UFCA 1711E V4,3220-145-7,40.0
UFCA 1711E V4,3220-149-1,35.0
UFCA 1711E V4,3220-149-4,35.0
UFCA 1711E V4,3220-700-27,9.0
UFCA 1711E V4,3220-700-77,9.0
UFCA 1711E V4,3220-704-7,12.5
UFCA 1711E V4,3220-704-8,12.5
UFCA 1711E V4,3220-705-0,6.0
UFCA 1711E V4,3220-705-7,10.0
UFCA 1711E V4,3220-705-8,10.0
UFCA 1711E V4,3220-907-71,70.0
UFCA 1711E V4,3220-909-7,150.0
UFCA 1711E V4,3220-910-7,150.0
UFCA 1711E V4,3220-911-1,95.0
UFCA 1711E V4,3220-912-1,75.0
UFCA 1711E V4,3220-913-0,145.0
UFCA 1711E V4,3220-913-7,145.0
UFCA 1711E V4,3220-914-0,145.0
UFCA 1711E V4,3220-914-7,145.0
UFCA 1711E V4,3220-9113-1,32.0
UFCA 1711E V4,3220-9117-1,32.0
UFCA 1711E V4,3220-9118-1,46.0
UFCA 1711E V4,3220-9119-1,45.0
UFCA 1711E V4,30106-00,8.5
UFCA 1711E V4,30106-25,16.0
UFCA 1711E V4,30809-00,7.0
UFCA 1711E V4,30809-25,18.0
UFCA 1711E V4,30829-00,7.0
UFCA 1711E V4,30833-00,7.0
UFCA 1711E V4,30833-25,18.0
UFCA 1711E V4,30834-00,7.0
UFCA 1711E V4,30834-25,18.0
UFCA 1711E V4,30835-00,4.5
UFCA 1711E V4,30838-00,9.0
UFCA 1711E V4,30838-25,18.0
UFCA 1711E V4,3220-131-0,20.0
UFCA 1711E V4,3220-131-7,20.0
UFCA 1711E V4,3220-134-7,20.0
UFCA 1711E V4,3220-134-8,20.0
UFCA 1711E V4,3220-135-7,25.0
UFCA 1711E V4,3220-135-8,25.0
UFCA 1711E V4,3220-146-0,15.0
UFCA 1711E V4,3220-146-1,15.0
UFCA 1711E V4,3220-147-1,10.0
UFCA 1711E V4,3220-147-4,10.0
UFCA 1711E V4,3220-148-1,10.0
UFCA 1711E V4,3220-148-4,10.0
UFCA 1711E V4,3220-9216-2,15.0
UFCA 1711E V4,3220-9216-3,15.0
UFCA 1711E V4,3230-004-8,50.0
UFCA 1711E V4,3230-005-8,20.0
UFCA 1711E V4,3230-006-8,25.0
UFCA 1711E V4,3230-007-8,15.0
UFCA 1711E V4,3230-008-8,6.0
UFCA 1711E V4,3230-200-7,25.0
UFCA 1711E V4,3230-201-7,23.0
UFCA 1711E V4,3230-202-7,30.0
UFCA 1711E V4,3230-615-1,17.0
UFCA 1711E V4,3230-615-4,19.0
UFCA 1711E V4,3230-616-1,28.0
UFCA 1711E V4,3230-617-1,10.5
UFCA 1711E V4,3230-618-0,11.0
UFCA 1711E V4,3230-619-0,13.0
UFCA 1711E V4,3230-620-0,17.0
UFCA 1711E V4,3230-625-1,11.0
UFCA 1711E V4,3230-626-1,12.0
UFCA 1711E V4,3230-627-8,40.0
UFCA 1711E V4,3230-631-8,5.0
UFCA 1711E V4,3230-634-8,14.0
UFCA 1711E V4,3230-635-8,19.0
UFCA 1711E V4,3230-636-8,26.0
UFCA 1711E V4,3230-637-8,10.0
UFCA 1711E V4,3230-638-8,15.0
UFCA 1711E V4,3230-639-8,29.5
UFCA 1711E V4,3230-642-8,35.0
UFCA 1711E V4,3230-644-8,8.0
UFCA 1711E V4,3230-647-7,10.0
UFCA 1711E V4,3230-647-8,10.0
UFCA 1711E V4,3230-648-7,10.0
UFCA 1711E V4,3230-648-8,10.0
UFCA 1711E V4,3230-650-0,11.0
UFCA 1711E V4,3230-650-8,11.0
UFCA 1711E V4,3230-651-8,23.0
UFCA 1711E V4,3230-652-7,18.0
UFCA 1711E V4,3230-653-7,13.0
UFCA 1711E V4,3230-654-8,20.0
UFCA 1711E V4,3230-655-8,25.0
UFCA 1711E V4,3230-656-7,65.0
UFCA 1711E V4,3230-657-7,50.0
UFCA 1711E V4,3230-658-7,40.0
UFCA 1711E V4,3230-659-7,20.0
UFCA 1711E V4,3230-659-8,20.0
UFCA 1711E V4,3230-664-8,8.0
UFCA 1711E V4,3230-665-8,9.0
UFCA 1711E V4,3230-666-8,13.0
UFCA 1711E V4,3230-667-8,40.0
UFCA 1711E V4,3230-668-8,65.0
UFCA 1711E V4,3230-904-8,4.5
UFCA 1711E V4,3230-905-8,3.5
UFCA 1711E V4,3230-909-0,6.0
UFCA 1711E V4,3230-909-4,6.0
UFCA 1711E V4,3230-909-5,6.0
UFCA 1711E V4,3230-909-38,6.0
UFCA 1711E V4,3230-911-1,5.75
UFCA 1711E V4,3230-912-0,4.5
UFCA 1711E V4,3230-913-1,18.0
UFCA 1711E V4,3230-913-6,18.0
UFCA 1711E V4,3230-913-8,18.0
UFCA 1711E V4,3230-914-1,27.0
UFCA 1711E V4,3230-914-6,27.0
UFCA 1711E V4,3230-914-8,27.0
UFCA 1711E V4,3230-915-1,25.0
UFCA 1711E V4,3230-915-7,25.0
UFCA 1711E V4,3230-916-1,20.0
UFCA 1711E V4,3230-916-7,20.0
UFCA 1711E V4,3230-917-1,40.0
UFCA 1711E V4,3230-917-7,40.0
UFCA 1711E V4,3230-918-1,30.0
UFCA 1711E V4,3230-918-7,30.0
UFCA 1711E V4,3230-919-1,10.0
UFCA 1711E V4,3230-919-7,10.0
UFCA 1711E V4,3230-9620-0,17.0
UFCA 1711E V4,3180-008-0,40.0
UFCA 1711E V4,3180-008-1,40.0
UFCA 1711E V4,3180-008-8,45.0
UFCA 1711E V4,3180-009-0,7.5
UFCA 1711E V4,3180-009-1,7.5
UFCA 1711E V4,3180-260-0,65.0
UFCA 1711E V4,3180-260-1,65.0
UFCA 1711E V4,3180-522-0,25.0
UFCA 1711E V4,3180-522-1,25.0
UFCA 1711E V4,3180-522-4,25.0
UFCA 1711E V4,3180-522-7,25.0
UFCA 1711E V4,3180-523-0,35.0
UFCA 1711E V4,3180-523-1,35.0
UFCA 1711E V4,3180-517-0,32.0
UFCA 1711E V4,3180-518-0,25.0
UFCA 1711E V4,3180-519-0,30.0
UFCA 1711E V4,3180-520-0,60.0
UFCA 1711E V4,3180-521-0,9.0
UFCA 1711E V4,3180-521-1,9.0
UFCA 1711E V4,3180-3304-0,20.0
UFCA 1711E V4,3180-3304-1,20.0
UFCA 1711E V4,3180-3305-0,40.0
UFCA 1711E V4,3180-3305-1,40.0
UFCA 1711E V4,3110-9805-03,10.0
UFCA 1711E V4,3110-9805-3,10.0
UFCA 1711E V4,3140-9108-8,5.6
UFCA 1711E V4,3140-9109-8,5.6
UFCA 1711E V4,3140-9110-8,5.6
UFCA 1711E V4,3140-9108-8,5.6
